,14517X2,14517X5,14517X4,14517X3,14517X12,14517X8,14517X10,14517X6,14517X1,14517X7,14517X11,14517X9
YDR262W,0.06802655611162885,0.12376843273748112,0.1356138186199504,0.06419920091759755,0.2892866968793468,0.18588681003471783,0.2951265888589283,0.1330624263216349,0.07267323492834554,0.1829255289991146,0.28585758729687494,0.19206961685762886
YDR263C,0.004392353933308611,0.014781586744635304,0.015420424114104868,0.005150369169323453,0.01104732119181665,0.011293777383578339,0.010413058279628283,0.0168299365486515,0.004349984875123809,0.011298262685258647,0.00895578404320386,0.01145580300611415
YDR264C,0.05520921237518531,0.11266273685856903,0.10978384009837339,0.06126037138172106,0.14758755996501463,0.12994888512936184,0.14600467887493848,0.10640428218866277,0.05917523239609968,0.1266826160368073,0.1382932318221007,0.13197222258289085
YDR265W,0.024335095109901773,0.02727893596121146,0.02952236646603802,0.01861502997787104,0.0342040874747636,0.03282103098063431,0.041660208584400615,0.02656536441220305,0.026783505530227767,0.028607158733268703,0.035419579971152956,0.03449774450164555
YDR266C,0.020833229989980776,0.023336236436752564,0.023477310475373093,0.026747017911385805,0.02338954134498111,0.02404537399064919,0.01915604882354542,0.023851698155042525,0.025988886117605983,0.022992256258030228,0.021765408558031007,0.026879405210560266
YDR267C,0.02233649717390362,0.022970817867804222,0.022550656366543794,0.018154417255360204,0.01876831310371483,0.021436273297827855,0.015958777597502086,0.018954991911292074,0.02217852892639041,0.022571283899585577,0.015979518434322007,0.02224246573067912
YDR268W,0.021189198125254834,0.024587416845806193,0.02127785717820656,0.018871654643534873,0.02994766622528263,0.029907988791788125,0.023269266019447815,0.024243995822066253,0.02076294128617343,0.029226284300365883,0.028211058841887057,0.031208772807906637
YDR270W,0.00794910214154085,0.02576303632112913,0.023718654837511788,0.007874248107572028,0.02936803397576103,0.023757233213614157,0.02891150292626897,0.022152340525675628,0.006932763085283896,0.02301528742902546,0.02722524248724268,0.02492088973032359
YDR272W,0.05703437928676086,0.050187661869475556,0.05049002770468472,0.046428785808443285,0.04972822559761217,0.05548932459380582,0.06042402442209553,0.051110781760805406,0.05647580281406898,0.04993793214413805,0.050633396539044716,0.055005182534735325
YDR273W,0.0018957251934010944,0.0066301082960493266,0.006460955842822675,0.0024223714334839974,0.005873606795152207,0.004274733153893189,0.0062928083091840035,0.006405884647354278,0.0019461256375118364,0.004411184006065528,0.0063818935500471,0.004622907475953036
YDR275W,0.01581735883797555,0.021084751310688418,0.020865605688162436,0.01609892789334514,0.040837639284702534,0.029273251577679394,0.03177711658617793,0.02159706002098378,0.014571736738583651,0.0262319071420493,0.032858069334358954,0.02957705955235293
YDR276C,0.43327943267281477,0.4826381919320118,0.4389987204751373,0.44308050664569365,0.4290433469332445,0.4147171488160302,0.47132240733594183,0.5032159995813857,0.4535740326813985,0.4322692459641529,0.42790473994568684,0.44620879412401104
YDR277C,0.05599920786902361,0.02079111071539581,0.0411540873114354,0.01104150699913636,0.015981674303088562,0.015189067490018509,0.04320602586018401,0.013090699452534969,0.07534825191126254,0.026962612200303996,0.02302282298488137,0.009350066565176332
tE(CUC)D,0.0,0.004071119129153095,0.0029216208591575405,0.0,0.0016315574430978352,0.0015984579101096326,0.004318593937675297,0.0,0.001261377728016931,0.0,0.0015320046244969034,0.0
YDR279W,0.031046050841888155,0.026933612559282564,0.026673729370629146,0.03144905180254034,0.026304193281088763,0.03289650782943183,0.024351155638393022,0.024195615770509635,0.03127446458472513,0.03409672211707475,0.02535409180083425,0.032520877378578304
YDR280W,0.04669100939302696,0.04957718406168658,0.04304521399158776,0.04438023712704015,0.05579926455394596,0.06500395501112506,0.05479815863139098,0.05256207556389001,0.045830057451281825,0.06495013767141906,0.05556070104842103,0.06237812023529223
YDR281C,0.010245279537866208,0.0045979698399846725,0.003402829000665841,0.0118031235533485,0.010537941603067194,0.022679296936379024,0.008687994862852655,0.0040688190970366665,0.007078555014871484,0.019363188395104508,0.010057159770226731,0.026822751932668688
YDR282C,0.022462368828059843,0.019312371368919994,0.016762799679416386,0.0173098625351044,0.015051117412577527,0.0162742995973037,0.020000488173858716,0.017217944605671325,0.02121479666308476,0.016658982051208554,0.017407402545846065,0.017390624950969165
YDR283C,0.020040235872894815,0.02091102569187182,0.024008101842642397,0.020528417582861013,0.028619523364684665,0.02795264327364131,0.02890285357988384,0.020186332246658927,0.02243247767576737,0.0298292420766022,0.029126462733501095,0.02883410159033676
YDR284C,0.053874241607338794,0.0667037211161238,0.06700063220279552,0.05199299369518537,0.05741827155517381,0.05938885927561174,0.057636619091281836,0.07109640796214599,0.058508520768785335,0.06264916326950225,0.05400316301351584,0.06262432208707748
YDR285W,0.008283285936945847,0.00891621527905773,0.009318082040537433,0.006705271496488024,0.010898555574274816,0.009539694052121975,0.012847406451852289,0.007618032870812062,0.007079062838604525,0.010278732801277592,0.01249836168182721,0.011036599020825776
YDR286C,0.022270382769700354,0.02578375448463627,0.02726846135213704,0.022765805601724608,0.023929509165434917,0.03410043541567216,0.03286929830341753,0.0249559434399982,0.0224945694829686,0.03317635769761024,0.03191676301035215,0.03109826227159766
YDR287W,0.024786062155100517,0.021141742787946765,0.023302444990453072,0.019490344867112624,0.0308870702158866,0.028276169237456603,0.035293336663070524,0.01908135852403402,0.022861383925713755,0.03365070427528843,0.036609627750908764,0.03060200507853969
YDR288W,0.022219186487471163,0.030307220183695267,0.028047560247912388,0.03087775932187935,0.03513287027470671,0.029091933963995315,0.028406751234486393,0.03683762270612124,0.02203206431602906,0.030317256952938135,0.02890382058217491,0.035138766420754135
YDR289C,0.024462043840410893,0.0273085182034202,0.026294587732417864,0.020481286558389978,0.02598576039990091,0.031277690454560955,0.030278681091116685,0.02820664304290141,0.020600140760366394,0.02634833779327883,0.029125301400547872,0.030299955366733383
YDR291W,0.017030187896055364,0.017880808611338304,0.01793644731631288,0.019704015121166235,0.020748413794940218,0.024032499437379163,0.020891573921236643,0.01992253210165965,0.01727882623251035,0.02196612444468563,0.020858011917744383,0.021870483497728323
YDR292C,0.055752751347594685,0.04550606493253349,0.04358084448243331,0.053905240850060564,0.052209838179130726,0.05514679789878233,0.05287878354797974,0.04394896234123577,0.05545857410847773,0.0529742817220378,0.052700959082693476,0.05720264301053
YDR293C,0.08234393109353101,0.09304357718809893,0.09720305035297941,0.0812328580159799,0.095773770304424,0.07934956432119437,0.1010336836262085,0.0855112947079128,0.092751918985602,0.08948588543101432,0.09209500196417832,0.08002967174436605
YDR294C,0.10103245721805457,0.13272197813324854,0.1368334232856509,0.10079352380955947,0.1118632195428666,0.11323667924579225,0.107204924186755,0.12161295024974472,0.10109969558247289,0.11645932995202152,0.10817399176919766,0.11852626122261564
YDR295C,0.02353366619715049,0.027652884650851212,0.02602921892248122,0.022073093506808986,0.034999377041758206,0.02848186872037383,0.037019767953674676,0.026373970755027277,0.025305041564253658,0.02745600218367924,0.03431582802602805,0.02727999172720568
YDR296W,0.059899650208159586,0.05903122737271988,0.060065087663268256,0.05458251971853648,0.05672061463946003,0.0641733837441073,0.05893610550239228,0.05331556058185977,0.06433026412886349,0.06297320119646821,0.06353313295707746,0.06321132399903105
YDR297W,0.08425445304004864,0.06324774361362843,0.06393654219459938,0.07721308944230243,0.08172354692659692,0.09779137142920716,0.06932885624946591,0.06388847720100677,0.08500784902742675,0.09198636459189317,0.07887088093615308,0.10295016490798192
YDR298C,0.10266918953172763,0.10351805334048153,0.11397855569495646,0.08774584695214212,0.10030130958657095,0.11566905505978818,0.10072075538513674,0.11319939003421392,0.10281245723441228,0.11558214939812599,0.09907375067613441,0.12040233730442201
YDR299W,0.01951858259988106,0.04444305049325462,0.03609419103084211,0.03009273154250954,0.04731516584983722,0.056545448570128255,0.0313098060481459,0.04659915102512938,0.016765812301558373,0.04315623765542794,0.03900228439865033,0.062026278581854444
YDR300C,0.07963581700751472,0.10890243670484531,0.10583571562298189,0.07920930293841424,0.1019723401936147,0.13075385704696796,0.0912662852162046,0.10925402849351423,0.08028669238827765,0.12477547212125606,0.09728229365555337,0.12489243723965716
YDR301W,0.021186399947886028,0.026070820577076555,0.02604175515806769,0.02445663466498267,0.025527598763546128,0.024179749847927635,0.026360032996502674,0.024631465210111225,0.020368824581073405,0.024452780715771446,0.024791959452195082,0.02616549467377265
YDR302W,0.030930664768569836,0.037486542476360185,0.034235032542702465,0.03707507433261399,0.03242114641878569,0.04372811094686055,0.03014464085208994,0.042389899196337955,0.034281998647588866,0.041676747824913894,0.03849730432646674,0.04915220032375809
YDR303C,0.025755984880184102,0.032088713779383646,0.03270962120064849,0.023980178332814104,0.025864340914309645,0.029389341414294532,0.02539055363357084,0.034594554160530845,0.029400584362946913,0.028779020546426295,0.025764785548174463,0.03046352933977095
YDR304C,0.3124879460532057,0.47190334075800133,0.4514836659587492,0.3161323570240951,0.2966483857445223,0.35062344306968635,0.2632504602433984,0.4874373633599648,0.3056693964521029,0.33623988886057493,0.28309489710118313,0.3623848288592618
YDR305C,0.02349517768025436,0.035013931093792625,0.029497611167244968,0.026899988723108413,0.02945122953943174,0.029668827838635448,0.027453044748281488,0.03364913790711382,0.024955983151473786,0.03284397520150345,0.02859163304868442,0.02972407674039681
YDR306C,0.024938395209582694,0.03468845319840241,0.0334781606696248,0.021996963962135616,0.03610451599597426,0.031293521353589614,0.04113794637538117,0.03583902068141699,0.027912858692663325,0.030632030542022827,0.03539404498451093,0.032666163221403546
tV(CAC)D,0.007574244494182455,0.00535380049861229,0.01008559529462603,0.0015485479483459345,0.008046036705687954,0.004729683679228502,0.007099058527685418,0.013069423646598645,0.003732295743173385,0.0015961896119130884,0.010577127818444375,0.0013433105990731116
YDR307W,0.01808808424930412,0.02515315982398678,0.023410980527561628,0.01964612271642226,0.024073053872324564,0.022301161846250746,0.01969856788671966,0.02695507895588449,0.020594687663384244,0.02247052244094192,0.02173282396684083,0.02524450150916114
YDR308C,0.055473866336504064,0.05303168339291533,0.04584253782296535,0.06209982907330687,0.0647256011965786,0.061330306129995904,0.04687947366555421,0.05586318778417854,0.05243016108954585,0.06477694487556504,0.05442648008081104,0.06951411410960083
YDR309C,0.024340493312011335,0.06750535034264182,0.05580454624733247,0.025496337008228308,0.047882664090914726,0.04800586093079256,0.03689581342405199,0.05548112396933805,0.023260079517181776,0.047732792477447175,0.04009022971169886,0.05369409580724439
YDR310C,0.024694973285591653,0.02227278933885559,0.023803672651023105,0.025244333111528565,0.028895002579482056,0.0301311279763172,0.026739205707473578,0.022243352688404387,0.02526474505846197,0.029806433427372964,0.028426778683539593,0.030304617708164245
YDR311W,0.037098080715725464,0.03610905662379267,0.03611608394077157,0.03228232812870967,0.04329753625675441,0.04003094592274558,0.04163261112249031,0.035259032055280255,0.03665972503600195,0.04168073783044988,0.04479751071947862,0.040939779794379884
YDR312W,0.031138117760031135,0.04101116849052118,0.037573581943955,0.03398757112155837,0.03694189536950993,0.04399124427349089,0.031162064676593847,0.04180323939804822,0.033101207115223255,0.043159076881589487,0.03490551589182681,0.05290169240823451
YDR313C,0.02492671446241193,0.027029561431262353,0.027695528882095862,0.022933106603885388,0.037071124854649175,0.032191894140486614,0.03833637077460939,0.026197766826030314,0.023170061381032316,0.031160041676004176,0.0360523383354968,0.03335704475321304
YDR314C,0.01377722469128072,0.014842060136415756,0.014322714178750789,0.013896551352685516,0.016045449026491954,0.014481393516754818,0.0193907727797606,0.014295223066432773,0.01300639153988319,0.015722731947147215,0.019129766354231203,0.014977134771205465
YDR315C,0.0072752611588857785,0.009856393681107495,0.008995516855827163,0.006817346505053648,0.012751909489475185,0.01123127005261242,0.011592015306391585,0.010252045698220032,0.009062003151279531,0.01456523020870693,0.015118466689114178,0.013010375571943851
YDR316W,0.014276209192108652,0.013214452255283816,0.012285176235637853,0.010655786906855836,0.012196560558239554,0.014150283138675435,0.01408852776389154,0.01277304054204463,0.012406994046068175,0.0134509503020299,0.013788041620472131,0.012458655269272341
tF(GAA)D,0.0,0.002676900249306145,0.0014407993278037186,0.0015485479483459345,0.006436829364550364,0.004729683679228502,0.009938681938759585,0.006534711823299322,0.0,0.0031923792238261767,0.015110182597777676,0.0013433105990731116
YDR317W,0.0022483186593424123,0.0026486799153526163,0.003643226011118137,0.0034049397659413625,0.004776728417744264,0.004246505652761133,0.006165703392946057,0.002658171179929438,0.0035561733536862874,0.00508905633798194,0.005814234418271381,0.0052427551468342895
YDR318W,0.010495820958149566,0.010089698433983071,0.009503586758261885,0.00969929538793137,0.010079234135948358,0.010224304809995099,0.012119607588191264,0.010431722199927483,0.011171381791639698,0.011324825917779726,0.010050508698294035,0.013179131549448499
YDR319C,0.014603326632634438,0.01871401535175213,0.016222064205886826,0.016181701645719717,0.031025906861489476,0.024711643658711015,0.03374772198070453,0.0163499543804727,0.016845496109645464,0.023257383720354616,0.02579698109636721,0.025207385888856824
YDR320C,0.02140334895775429,0.025835489136326387,0.02539496840628431,0.018232903262782776,0.02577956452613236,0.027056595475521406,0.02517702272169645,0.022755872335602643,0.020640726458458873,0.02164139776855771,0.027333478403047392,0.02468316811933217
YDR320C-A,0.06848666300023841,0.1360123890876148,0.08187178453048288,0.09473857973758437,0.10145320827990174,0.07945062385022196,0.10158510739758936,0.1466337352486137,0.07456462433118267,0.08540521349650883,0.0871153538748012,0.09137565052331414
YDR321W,0.17773642647235957,0.1949613716294427,0.20564964603070018,0.20689843251835546,0.16433409135202084,0.22493854923931664,0.14059422485987352,0.20855512615196137,0.17785425965038726,0.2200968120426825,0.16230737882864416,0.225783977173838
